"filename","path","session","protocol","label","split","repeat","start_sec","end_sec","duration_sec","sample_rate","sample_format","adc_center","pcm_gain","pcm16_gain"
mouth_inhale_141.wav,mouth_inhale\mouth_inhale_141.wav,i2s_mouth_session,mouth,mouth_inhale,train,1,0.250,2.250,2.000,16000,pcm16,0,1,1
mouth_exhale_141.wav,mouth_exhale\mouth_exhale_141.wav,i2s_mouth_session,mouth,mouth_exhale,train,1,3.250,5.250,2.000,16000,pcm16,0,1,1
mouth_inhale_141.wav,mouth_inhale\mouth_inhale_141.wav,i2s_mouth_session,mouth,mouth_inhale,train,1,0.250,2.250,2.000,16000,pcm16,0,1,1
mouth_exhale_141.wav,mouth_exhale\mouth_exhale_141.wav,i2s_mouth_session,mouth,mouth_exhale,train,1,3.250,5.250,2.000,16000,pcm16,0,1,1
mouth_inhale_142.wav,mouth_inhale\mouth_inhale_142.wav,i2s_mouth_session,mouth,mouth_inhale,train,2,6.250,8.250,2.000,16000,pcm16,0,1,1
mouth_inhale_141.wav,mouth_inhale\mouth_inhale_141.wav,i2s_mouth_session,mouth,mouth_inhale,train,1,0.250,0.800,0.550,16000,pcm16,0,1,1
mouth_inhale_142.wav,mouth_inhale\mouth_inhale_142.wav,i2s_mouth_session,mouth,mouth_inhale,train,1,0.250,2.250,2.000,16000,pcm16,0,1,1
mouth_exhale_142.wav,mouth_exhale\mouth_exhale_142.wav,i2s_mouth_session,mouth,mouth_exhale,train,1,3.250,4.672,1.422,16000,pcm16,0,1,1
nasal_inhale_210.wav,nasal_inhale\nasal_inhale_210.wav,i2s_nasal_session,nasal,nasal_inhale,test,1,0.250,2.250,2.000,16000,pcm16,0,1,1
nasal_exhale_209.wav,nasal_exhale\nasal_exhale_209.wav,i2s_nasal_session,nasal,nasal_exhale,train,1,3.250,5.250,2.000,16000,pcm16,0,1,1
nasal_inhale_211.wav,nasal_inhale\nasal_inhale_211.wav,i2s_nasal_session,nasal,nasal_inhale,train,2,6.250,8.250,2.000,16000,pcm16,0,1,1
nasal_exhale_210.wav,nasal_exhale\nasal_exhale_210.wav,i2s_nasal_session,nasal,nasal_exhale,test,2,9.250,11.250,2.000,16000,pcm16,0,1,1
nasal_inhale_212.wav,nasal_inhale\nasal_inhale_212.wav,i2s_nasal_session,nasal,nasal_inhale,train,3,12.250,14.250,2.000,16000,pcm16,0,1,1
nasal_exhale_211.wav,nasal_exhale\nasal_exhale_211.wav,i2s_nasal_session,nasal,nasal_exhale,train,3,15.250,17.250,2.000,16000,pcm16,0,1,1
nasal_inhale_213.wav,nasal_inhale\nasal_inhale_213.wav,i2s_nasal_session,nasal,nasal_inhale,train,4,18.250,20.250,2.000,16000,pcm16,0,1,1
nasal_exhale_212.wav,nasal_exhale\nasal_exhale_212.wav,i2s_nasal_session,nasal,nasal_exhale,train,4,21.250,23.250,2.000,16000,pcm16,0,1,1
nasal_inhale_214.wav,nasal_inhale\nasal_inhale_214.wav,i2s_nasal_session,nasal,nasal_inhale,train,5,24.250,26.250,2.000,16000,pcm16,0,1,1
nasal_exhale_213.wav,nasal_exhale\nasal_exhale_213.wav,i2s_nasal_session,nasal,nasal_exhale,train,5,27.250,29.250,2.000,16000,pcm16,0,1,1
nasal_inhale_215.wav,nasal_inhale\nasal_inhale_215.wav,i2s_nasal_session,nasal,nasal_inhale,test,6,30.250,32.250,2.000,16000,pcm16,0,1,1
nasal_exhale_214.wav,nasal_exhale\nasal_exhale_214.wav,i2s_nasal_session,nasal,nasal_exhale,train,6,33.250,35.250,2.000,16000,pcm16,0,1,1
nasal_inhale_216.wav,nasal_inhale\nasal_inhale_216.wav,i2s_nasal_session,nasal,nasal_inhale,train,7,36.250,38.250,2.000,16000,pcm16,0,1,1
nasal_exhale_215.wav,nasal_exhale\nasal_exhale_215.wav,i2s_nasal_session,nasal,nasal_exhale,test,7,39.250,41.250,2.000,16000,pcm16,0,1,1
nasal_inhale_217.wav,nasal_inhale\nasal_inhale_217.wav,i2s_nasal_session,nasal,nasal_inhale,train,8,42.250,44.250,2.000,16000,pcm16,0,1,1
nasal_exhale_216.wav,nasal_exhale\nasal_exhale_216.wav,i2s_nasal_session,nasal,nasal_exhale,train,8,45.250,47.250,2.000,16000,pcm16,0,1,1
nasal_inhale_218.wav,nasal_inhale\nasal_inhale_218.wav,i2s_nasal_session,nasal,nasal_inhale,train,9,48.250,50.250,2.000,16000,pcm16,0,1,1
nasal_exhale_217.wav,nasal_exhale\nasal_exhale_217.wav,i2s_nasal_session,nasal,nasal_exhale,train,9,51.250,53.250,2.000,16000,pcm16,0,1,1
nasal_inhale_219.wav,nasal_inhale\nasal_inhale_219.wav,i2s_nasal_session,nasal,nasal_inhale,train,10,54.250,56.250,2.000,16000,pcm16,0,1,1
nasal_exhale_218.wav,nasal_exhale\nasal_exhale_218.wav,i2s_nasal_session,nasal,nasal_exhale,train,10,57.250,59.250,2.000,16000,pcm16,0,1,1
nasal_inhale_220.wav,nasal_inhale\nasal_inhale_220.wav,i2s_nasal_session,nasal,nasal_inhale,test,11,60.250,62.250,2.000,16000,pcm16,0,1,1
nasal_exhale_219.wav,nasal_exhale\nasal_exhale_219.wav,i2s_nasal_session,nasal,nasal_exhale,train,11,63.250,65.250,2.000,16000,pcm16,0,1,1
nasal_inhale_221.wav,nasal_inhale\nasal_inhale_221.wav,i2s_nasal_session,nasal,nasal_inhale,train,12,66.250,68.250,2.000,16000,pcm16,0,1,1
nasal_exhale_220.wav,nasal_exhale\nasal_exhale_220.wav,i2s_nasal_session,nasal,nasal_exhale,test,12,69.250,71.250,2.000,16000,pcm16,0,1,1
nasal_inhale_222.wav,nasal_inhale\nasal_inhale_222.wav,i2s_nasal_session,nasal,nasal_inhale,train,13,72.250,74.250,2.000,16000,pcm16,0,1,1
nasal_exhale_221.wav,nasal_exhale\nasal_exhale_221.wav,i2s_nasal_session,nasal,nasal_exhale,train,13,75.250,77.250,2.000,16000,pcm16,0,1,1
nasal_inhale_223.wav,nasal_inhale\nasal_inhale_223.wav,i2s_nasal_session,nasal,nasal_inhale,train,14,78.250,80.250,2.000,16000,pcm16,0,1,1
nasal_exhale_222.wav,nasal_exhale\nasal_exhale_222.wav,i2s_nasal_session,nasal,nasal_exhale,train,14,81.250,83.250,2.000,16000,pcm16,0,1,1
nasal_inhale_224.wav,nasal_inhale\nasal_inhale_224.wav,i2s_nasal_session,nasal,nasal_inhale,train,15,84.250,86.250,2.000,16000,pcm16,0,1,1
nasal_exhale_223.wav,nasal_exhale\nasal_exhale_223.wav,i2s_nasal_session,nasal,nasal_exhale,train,15,87.250,89.250,2.000,16000,pcm16,0,1,1
nasal_inhale_225.wav,nasal_inhale\nasal_inhale_225.wav,i2s_nasal_session,nasal,nasal_inhale,test,16,90.250,92.250,2.000,16000,pcm16,0,1,1
nasal_exhale_224.wav,nasal_exhale\nasal_exhale_224.wav,i2s_nasal_session,nasal,nasal_exhale,train,16,93.250,95.250,2.000,16000,pcm16,0,1,1
nasal_inhale_226.wav,nasal_inhale\nasal_inhale_226.wav,i2s_nasal_session,nasal,nasal_inhale,train,17,96.250,98.250,2.000,16000,pcm16,0,1,1
nasal_exhale_225.wav,nasal_exhale\nasal_exhale_225.wav,i2s_nasal_session,nasal,nasal_exhale,test,17,99.250,101.250,2.000,16000,pcm16,0,1,1
nasal_inhale_227.wav,nasal_inhale\nasal_inhale_227.wav,i2s_nasal_session,nasal,nasal_inhale,train,18,102.250,104.250,2.000,16000,pcm16,0,1,1
nasal_exhale_226.wav,nasal_exhale\nasal_exhale_226.wav,i2s_nasal_session,nasal,nasal_exhale,train,18,105.250,107.250,2.000,16000,pcm16,0,1,1
nasal_inhale_228.wav,nasal_inhale\nasal_inhale_228.wav,i2s_nasal_session,nasal,nasal_inhale,train,19,108.250,110.250,2.000,16000,pcm16,0,1,1
nasal_exhale_227.wav,nasal_exhale\nasal_exhale_227.wav,i2s_nasal_session,nasal,nasal_exhale,train,19,111.250,113.250,2.000,16000,pcm16,0,1,1
nasal_inhale_229.wav,nasal_inhale\nasal_inhale_229.wav,i2s_nasal_session,nasal,nasal_inhale,train,20,114.250,116.250,2.000,16000,pcm16,0,1,1
nasal_exhale_228.wav,nasal_exhale\nasal_exhale_228.wav,i2s_nasal_session,nasal,nasal_exhale,train,20,117.250,119.250,2.000,16000,pcm16,0,1,1
mouth_inhale_141.wav,mouth_inhale\mouth_inhale_141.wav,i2s_mouth_session,mouth,mouth_inhale,train,1,0.250,2.250,2.000,16000,pcm16,0,1,1
mouth_exhale_141.wav,mouth_exhale\mouth_exhale_141.wav,i2s_mouth_session,mouth,mouth_exhale,train,1,3.250,5.250,2.000,16000,pcm16,0,1,1
mouth_inhale_142.wav,mouth_inhale\mouth_inhale_142.wav,i2s_mouth_session,mouth,mouth_inhale,train,2,6.250,8.250,2.000,16000,pcm16,0,1,1
mouth_exhale_142.wav,mouth_exhale\mouth_exhale_142.wav,i2s_mouth_session,mouth,mouth_exhale,train,2,9.250,11.250,2.000,16000,pcm16,0,1,1
mouth_inhale_143.wav,mouth_inhale\mouth_inhale_143.wav,i2s_mouth_session,mouth,mouth_inhale,train,3,12.250,14.250,2.000,16000,pcm16,0,1,1
mouth_exhale_143.wav,mouth_exhale\mouth_exhale_143.wav,i2s_mouth_session,mouth,mouth_exhale,train,3,15.250,17.250,2.000,16000,pcm16,0,1,1
mouth_inhale_144.wav,mouth_inhale\mouth_inhale_144.wav,i2s_mouth_session,mouth,mouth_inhale,train,4,18.250,20.250,2.000,16000,pcm16,0,1,1
mouth_exhale_144.wav,mouth_exhale\mouth_exhale_144.wav,i2s_mouth_session,mouth,mouth_exhale,train,4,21.250,23.250,2.000,16000,pcm16,0,1,1
mouth_inhale_145.wav,mouth_inhale\mouth_inhale_145.wav,i2s_mouth_session,mouth,mouth_inhale,test,5,24.250,26.250,2.000,16000,pcm16,0,1,1
mouth_exhale_145.wav,mouth_exhale\mouth_exhale_145.wav,i2s_mouth_session,mouth,mouth_exhale,test,5,27.250,29.250,2.000,16000,pcm16,0,1,1
mouth_inhale_146.wav,mouth_inhale\mouth_inhale_146.wav,i2s_mouth_session,mouth,mouth_inhale,train,6,30.250,32.250,2.000,16000,pcm16,0,1,1
mouth_exhale_146.wav,mouth_exhale\mouth_exhale_146.wav,i2s_mouth_session,mouth,mouth_exhale,train,6,33.250,35.250,2.000,16000,pcm16,0,1,1
mouth_inhale_147.wav,mouth_inhale\mouth_inhale_147.wav,i2s_mouth_session,mouth,mouth_inhale,train,7,36.250,38.250,2.000,16000,pcm16,0,1,1
mouth_exhale_147.wav,mouth_exhale\mouth_exhale_147.wav,i2s_mouth_session,mouth,mouth_exhale,train,7,39.250,41.250,2.000,16000,pcm16,0,1,1
mouth_inhale_148.wav,mouth_inhale\mouth_inhale_148.wav,i2s_mouth_session,mouth,mouth_inhale,train,8,42.250,44.250,2.000,16000,pcm16,0,1,1
mouth_exhale_148.wav,mouth_exhale\mouth_exhale_148.wav,i2s_mouth_session,mouth,mouth_exhale,train,8,45.250,47.250,2.000,16000,pcm16,0,1,1
mouth_inhale_149.wav,mouth_inhale\mouth_inhale_149.wav,i2s_mouth_session,mouth,mouth_inhale,train,9,48.250,50.250,2.000,16000,pcm16,0,1,1
mouth_exhale_149.wav,mouth_exhale\mouth_exhale_149.wav,i2s_mouth_session,mouth,mouth_exhale,train,9,51.250,53.250,2.000,16000,pcm16,0,1,1
mouth_inhale_150.wav,mouth_inhale\mouth_inhale_150.wav,i2s_mouth_session,mouth,mouth_inhale,test,10,54.250,56.250,2.000,16000,pcm16,0,1,1
mouth_exhale_150.wav,mouth_exhale\mouth_exhale_150.wav,i2s_mouth_session,mouth,mouth_exhale,test,10,57.250,59.250,2.000,16000,pcm16,0,1,1
mouth_inhale_151.wav,mouth_inhale\mouth_inhale_151.wav,i2s_mouth_session,mouth,mouth_inhale,train,11,60.250,62.250,2.000,16000,pcm16,0,1,1
mouth_exhale_151.wav,mouth_exhale\mouth_exhale_151.wav,i2s_mouth_session,mouth,mouth_exhale,train,11,63.250,65.250,2.000,16000,pcm16,0,1,1
mouth_inhale_152.wav,mouth_inhale\mouth_inhale_152.wav,i2s_mouth_session,mouth,mouth_inhale,train,12,66.250,68.250,2.000,16000,pcm16,0,1,1
mouth_exhale_152.wav,mouth_exhale\mouth_exhale_152.wav,i2s_mouth_session,mouth,mouth_exhale,train,12,69.250,71.250,2.000,16000,pcm16,0,1,1
mouth_inhale_153.wav,mouth_inhale\mouth_inhale_153.wav,i2s_mouth_session,mouth,mouth_inhale,train,13,72.250,74.250,2.000,16000,pcm16,0,1,1
mouth_exhale_153.wav,mouth_exhale\mouth_exhale_153.wav,i2s_mouth_session,mouth,mouth_exhale,train,13,75.250,77.250,2.000,16000,pcm16,0,1,1
mouth_inhale_154.wav,mouth_inhale\mouth_inhale_154.wav,i2s_mouth_session,mouth,mouth_inhale,train,14,78.250,80.250,2.000,16000,pcm16,0,1,1
mouth_exhale_154.wav,mouth_exhale\mouth_exhale_154.wav,i2s_mouth_session,mouth,mouth_exhale,train,14,81.250,83.250,2.000,16000,pcm16,0,1,1
mouth_inhale_155.wav,mouth_inhale\mouth_inhale_155.wav,i2s_mouth_session,mouth,mouth_inhale,test,15,84.250,86.250,2.000,16000,pcm16,0,1,1
mouth_exhale_155.wav,mouth_exhale\mouth_exhale_155.wav,i2s_mouth_session,mouth,mouth_exhale,test,15,87.250,89.250,2.000,16000,pcm16,0,1,1
mouth_inhale_156.wav,mouth_inhale\mouth_inhale_156.wav,i2s_mouth_session,mouth,mouth_inhale,train,16,90.250,92.250,2.000,16000,pcm16,0,1,1
mouth_exhale_156.wav,mouth_exhale\mouth_exhale_156.wav,i2s_mouth_session,mouth,mouth_exhale,train,16,93.250,95.250,2.000,16000,pcm16,0,1,1
mouth_inhale_157.wav,mouth_inhale\mouth_inhale_157.wav,i2s_mouth_session,mouth,mouth_inhale,train,17,96.250,98.250,2.000,16000,pcm16,0,1,1
mouth_exhale_157.wav,mouth_exhale\mouth_exhale_157.wav,i2s_mouth_session,mouth,mouth_exhale,train,17,99.250,101.250,2.000,16000,pcm16,0,1,1
mouth_inhale_158.wav,mouth_inhale\mouth_inhale_158.wav,i2s_mouth_session,mouth,mouth_inhale,train,18,102.250,104.250,2.000,16000,pcm16,0,1,1
mouth_exhale_158.wav,mouth_exhale\mouth_exhale_158.wav,i2s_mouth_session,mouth,mouth_exhale,train,18,105.250,107.250,2.000,16000,pcm16,0,1,1
mouth_inhale_159.wav,mouth_inhale\mouth_inhale_159.wav,i2s_mouth_session,mouth,mouth_inhale,train,19,108.250,110.250,2.000,16000,pcm16,0,1,1
mouth_exhale_159.wav,mouth_exhale\mouth_exhale_159.wav,i2s_mouth_session,mouth,mouth_exhale,train,19,111.250,113.250,2.000,16000,pcm16,0,1,1
mouth_inhale_160.wav,mouth_inhale\mouth_inhale_160.wav,i2s_mouth_session,mouth,mouth_inhale,test,20,114.250,116.250,2.000,16000,pcm16,0,1,1
mouth_exhale_160.wav,mouth_exhale\mouth_exhale_160.wav,i2s_mouth_session,mouth,mouth_exhale,test,20,117.250,119.250,2.000,16000,pcm16,0,1,1
nasal_inhale_228.wav,nasal_inhale\nasal_inhale_228.wav,i2s_nasal_session,nasal,nasal_inhale,train,1,0.250,2.250,2.000,16000,pcm16,0,1,1
nasal_exhale_227.wav,nasal_exhale\nasal_exhale_227.wav,i2s_nasal_session,nasal,nasal_exhale,train,1,3.250,5.250,2.000,16000,pcm16,0,1,1
nasal_inhale_229.wav,nasal_inhale\nasal_inhale_229.wav,i2s_nasal_session,nasal,nasal_inhale,train,2,6.250,8.250,2.000,16000,pcm16,0,1,1
nasal_exhale_228.wav,nasal_exhale\nasal_exhale_228.wav,i2s_nasal_session,nasal,nasal_exhale,train,2,9.250,11.250,2.000,16000,pcm16,0,1,1
nasal_inhale_230.wav,nasal_inhale\nasal_inhale_230.wav,i2s_nasal_session,nasal,nasal_inhale,test,3,12.250,14.250,2.000,16000,pcm16,0,1,1
nasal_exhale_229.wav,nasal_exhale\nasal_exhale_229.wav,i2s_nasal_session,nasal,nasal_exhale,train,3,15.250,17.250,2.000,16000,pcm16,0,1,1
nasal_inhale_231.wav,nasal_inhale\nasal_inhale_231.wav,i2s_nasal_session,nasal,nasal_inhale,train,4,18.250,20.250,2.000,16000,pcm16,0,1,1
nasal_exhale_230.wav,nasal_exhale\nasal_exhale_230.wav,i2s_nasal_session,nasal,nasal_exhale,test,4,21.250,23.250,2.000,16000,pcm16,0,1,1
nasal_inhale_232.wav,nasal_inhale\nasal_inhale_232.wav,i2s_nasal_session,nasal,nasal_inhale,train,5,24.250,26.250,2.000,16000,pcm16,0,1,1
nasal_exhale_231.wav,nasal_exhale\nasal_exhale_231.wav,i2s_nasal_session,nasal,nasal_exhale,train,5,27.250,29.250,2.000,16000,pcm16,0,1,1
nasal_inhale_233.wav,nasal_inhale\nasal_inhale_233.wav,i2s_nasal_session,nasal,nasal_inhale,train,6,30.250,32.250,2.000,16000,pcm16,0,1,1
nasal_exhale_232.wav,nasal_exhale\nasal_exhale_232.wav,i2s_nasal_session,nasal,nasal_exhale,train,6,33.250,35.250,2.000,16000,pcm16,0,1,1
nasal_inhale_234.wav,nasal_inhale\nasal_inhale_234.wav,i2s_nasal_session,nasal,nasal_inhale,train,7,36.250,38.250,2.000,16000,pcm16,0,1,1
nasal_exhale_233.wav,nasal_exhale\nasal_exhale_233.wav,i2s_nasal_session,nasal,nasal_exhale,train,7,39.250,41.250,2.000,16000,pcm16,0,1,1
nasal_inhale_235.wav,nasal_inhale\nasal_inhale_235.wav,i2s_nasal_session,nasal,nasal_inhale,test,8,42.250,44.250,2.000,16000,pcm16,0,1,1
nasal_exhale_234.wav,nasal_exhale\nasal_exhale_234.wav,i2s_nasal_session,nasal,nasal_exhale,train,8,45.250,47.250,2.000,16000,pcm16,0,1,1
nasal_inhale_236.wav,nasal_inhale\nasal_inhale_236.wav,i2s_nasal_session,nasal,nasal_inhale,train,9,48.250,50.250,2.000,16000,pcm16,0,1,1
nasal_exhale_235.wav,nasal_exhale\nasal_exhale_235.wav,i2s_nasal_session,nasal,nasal_exhale,test,9,51.250,53.250,2.000,16000,pcm16,0,1,1
nasal_inhale_237.wav,nasal_inhale\nasal_inhale_237.wav,i2s_nasal_session,nasal,nasal_inhale,train,10,54.250,56.250,2.000,16000,pcm16,0,1,1
nasal_exhale_236.wav,nasal_exhale\nasal_exhale_236.wav,i2s_nasal_session,nasal,nasal_exhale,train,10,57.250,59.250,2.000,16000,pcm16,0,1,1
nasal_inhale_238.wav,nasal_inhale\nasal_inhale_238.wav,i2s_nasal_session,nasal,nasal_inhale,train,11,60.250,62.250,2.000,16000,pcm16,0,1,1
nasal_exhale_237.wav,nasal_exhale\nasal_exhale_237.wav,i2s_nasal_session,nasal,nasal_exhale,train,11,63.250,65.250,2.000,16000,pcm16,0,1,1
nasal_inhale_239.wav,nasal_inhale\nasal_inhale_239.wav,i2s_nasal_session,nasal,nasal_inhale,train,12,66.250,68.250,2.000,16000,pcm16,0,1,1
nasal_exhale_238.wav,nasal_exhale\nasal_exhale_238.wav,i2s_nasal_session,nasal,nasal_exhale,train,12,69.250,71.250,2.000,16000,pcm16,0,1,1
nasal_inhale_240.wav,nasal_inhale\nasal_inhale_240.wav,i2s_nasal_session,nasal,nasal_inhale,test,13,72.250,74.250,2.000,16000,pcm16,0,1,1
nasal_exhale_239.wav,nasal_exhale\nasal_exhale_239.wav,i2s_nasal_session,nasal,nasal_exhale,train,13,75.250,77.250,2.000,16000,pcm16,0,1,1
nasal_inhale_241.wav,nasal_inhale\nasal_inhale_241.wav,i2s_nasal_session,nasal,nasal_inhale,train,14,78.250,80.250,2.000,16000,pcm16,0,1,1
nasal_exhale_240.wav,nasal_exhale\nasal_exhale_240.wav,i2s_nasal_session,nasal,nasal_exhale,test,14,81.250,83.250,2.000,16000,pcm16,0,1,1
nasal_inhale_242.wav,nasal_inhale\nasal_inhale_242.wav,i2s_nasal_session,nasal,nasal_inhale,train,15,84.250,86.250,2.000,16000,pcm16,0,1,1
nasal_exhale_241.wav,nasal_exhale\nasal_exhale_241.wav,i2s_nasal_session,nasal,nasal_exhale,train,15,87.250,89.250,2.000,16000,pcm16,0,1,1
nasal_inhale_243.wav,nasal_inhale\nasal_inhale_243.wav,i2s_nasal_session,nasal,nasal_inhale,train,16,90.250,92.250,2.000,16000,pcm16,0,1,1
nasal_exhale_242.wav,nasal_exhale\nasal_exhale_242.wav,i2s_nasal_session,nasal,nasal_exhale,train,16,93.250,95.250,2.000,16000,pcm16,0,1,1
nasal_inhale_244.wav,nasal_inhale\nasal_inhale_244.wav,i2s_nasal_session,nasal,nasal_inhale,train,17,96.250,98.250,2.000,16000,pcm16,0,1,1
nasal_exhale_243.wav,nasal_exhale\nasal_exhale_243.wav,i2s_nasal_session,nasal,nasal_exhale,train,17,99.250,101.250,2.000,16000,pcm16,0,1,1
nasal_inhale_245.wav,nasal_inhale\nasal_inhale_245.wav,i2s_nasal_session,nasal,nasal_inhale,test,18,102.250,104.250,2.000,16000,pcm16,0,1,1
nasal_exhale_244.wav,nasal_exhale\nasal_exhale_244.wav,i2s_nasal_session,nasal,nasal_exhale,train,18,105.250,107.250,2.000,16000,pcm16,0,1,1
nasal_inhale_246.wav,nasal_inhale\nasal_inhale_246.wav,i2s_nasal_session,nasal,nasal_inhale,train,19,108.250,110.250,2.000,16000,pcm16,0,1,1
nasal_exhale_245.wav,nasal_exhale\nasal_exhale_245.wav,i2s_nasal_session,nasal,nasal_exhale,test,19,111.250,113.250,2.000,16000,pcm16,0,1,1
nasal_inhale_247.wav,nasal_inhale\nasal_inhale_247.wav,i2s_nasal_session,nasal,nasal_inhale,train,20,114.250,116.250,2.000,16000,pcm16,0,1,1
nasal_exhale_246.wav,nasal_exhale\nasal_exhale_246.wav,i2s_nasal_session,nasal,nasal_exhale,train,20,117.250,119.250,2.000,16000,pcm16,0,1,1
mouth_inhale_161.wav,mouth_inhale\mouth_inhale_161.wav,i2s_mouth_session,mouth,mouth_inhale,train,1,0.250,2.250,2.000,16000,pcm16,0,1,1
mouth_exhale_161.wav,mouth_exhale\mouth_exhale_161.wav,i2s_mouth_session,mouth,mouth_exhale,train,1,3.250,5.250,2.000,16000,pcm16,0,1,1
mouth_inhale_162.wav,mouth_inhale\mouth_inhale_162.wav,i2s_mouth_session,mouth,mouth_inhale,train,2,6.250,8.250,2.000,16000,pcm16,0,1,1
mouth_exhale_162.wav,mouth_exhale\mouth_exhale_162.wav,i2s_mouth_session,mouth,mouth_exhale,train,2,9.250,11.250,2.000,16000,pcm16,0,1,1
mouth_inhale_163.wav,mouth_inhale\mouth_inhale_163.wav,i2s_mouth_session,mouth,mouth_inhale,train,3,12.250,14.250,2.000,16000,pcm16,0,1,1
mouth_exhale_163.wav,mouth_exhale\mouth_exhale_163.wav,i2s_mouth_session,mouth,mouth_exhale,train,3,15.250,17.250,2.000,16000,pcm16,0,1,1
mouth_inhale_164.wav,mouth_inhale\mouth_inhale_164.wav,i2s_mouth_session,mouth,mouth_inhale,train,4,18.250,20.250,2.000,16000,pcm16,0,1,1
mouth_exhale_164.wav,mouth_exhale\mouth_exhale_164.wav,i2s_mouth_session,mouth,mouth_exhale,train,4,21.250,23.250,2.000,16000,pcm16,0,1,1
mouth_inhale_165.wav,mouth_inhale\mouth_inhale_165.wav,i2s_mouth_session,mouth,mouth_inhale,test,5,24.250,26.250,2.000,16000,pcm16,0,1,1
mouth_exhale_165.wav,mouth_exhale\mouth_exhale_165.wav,i2s_mouth_session,mouth,mouth_exhale,test,5,27.250,29.250,2.000,16000,pcm16,0,1,1
mouth_inhale_166.wav,mouth_inhale\mouth_inhale_166.wav,i2s_mouth_session,mouth,mouth_inhale,train,6,30.250,32.250,2.000,16000,pcm16,0,1,1
mouth_exhale_166.wav,mouth_exhale\mouth_exhale_166.wav,i2s_mouth_session,mouth,mouth_exhale,train,6,33.250,35.250,2.000,16000,pcm16,0,1,1
mouth_inhale_167.wav,mouth_inhale\mouth_inhale_167.wav,i2s_mouth_session,mouth,mouth_inhale,train,7,36.250,38.250,2.000,16000,pcm16,0,1,1
mouth_exhale_167.wav,mouth_exhale\mouth_exhale_167.wav,i2s_mouth_session,mouth,mouth_exhale,train,7,39.250,41.250,2.000,16000,pcm16,0,1,1
mouth_inhale_168.wav,mouth_inhale\mouth_inhale_168.wav,i2s_mouth_session,mouth,mouth_inhale,train,8,42.250,44.250,2.000,16000,pcm16,0,1,1
mouth_exhale_168.wav,mouth_exhale\mouth_exhale_168.wav,i2s_mouth_session,mouth,mouth_exhale,train,8,45.250,47.250,2.000,16000,pcm16,0,1,1
mouth_inhale_169.wav,mouth_inhale\mouth_inhale_169.wav,i2s_mouth_session,mouth,mouth_inhale,train,9,48.250,50.250,2.000,16000,pcm16,0,1,1
mouth_exhale_169.wav,mouth_exhale\mouth_exhale_169.wav,i2s_mouth_session,mouth,mouth_exhale,train,9,51.250,53.250,2.000,16000,pcm16,0,1,1
mouth_inhale_170.wav,mouth_inhale\mouth_inhale_170.wav,i2s_mouth_session,mouth,mouth_inhale,test,10,54.250,56.250,2.000,16000,pcm16,0,1,1
mouth_exhale_170.wav,mouth_exhale\mouth_exhale_170.wav,i2s_mouth_session,mouth,mouth_exhale,test,10,57.250,59.250,2.000,16000,pcm16,0,1,1
mouth_inhale_171.wav,mouth_inhale\mouth_inhale_171.wav,i2s_mouth_session,mouth,mouth_inhale,train,11,60.250,62.250,2.000,16000,pcm16,0,1,1
mouth_exhale_171.wav,mouth_exhale\mouth_exhale_171.wav,i2s_mouth_session,mouth,mouth_exhale,train,11,63.250,65.250,2.000,16000,pcm16,0,1,1
mouth_inhale_172.wav,mouth_inhale\mouth_inhale_172.wav,i2s_mouth_session,mouth,mouth_inhale,train,12,66.250,68.250,2.000,16000,pcm16,0,1,1
mouth_exhale_172.wav,mouth_exhale\mouth_exhale_172.wav,i2s_mouth_session,mouth,mouth_exhale,train,12,69.250,71.250,2.000,16000,pcm16,0,1,1
mouth_inhale_173.wav,mouth_inhale\mouth_inhale_173.wav,i2s_mouth_session,mouth,mouth_inhale,train,13,72.250,74.250,2.000,16000,pcm16,0,1,1
mouth_exhale_173.wav,mouth_exhale\mouth_exhale_173.wav,i2s_mouth_session,mouth,mouth_exhale,train,13,75.250,77.250,2.000,16000,pcm16,0,1,1
mouth_inhale_174.wav,mouth_inhale\mouth_inhale_174.wav,i2s_mouth_session,mouth,mouth_inhale,train,14,78.250,80.250,2.000,16000,pcm16,0,1,1
mouth_exhale_174.wav,mouth_exhale\mouth_exhale_174.wav,i2s_mouth_session,mouth,mouth_exhale,train,14,81.250,83.250,2.000,16000,pcm16,0,1,1
mouth_inhale_175.wav,mouth_inhale\mouth_inhale_175.wav,i2s_mouth_session,mouth,mouth_inhale,test,15,84.250,86.250,2.000,16000,pcm16,0,1,1
mouth_exhale_175.wav,mouth_exhale\mouth_exhale_175.wav,i2s_mouth_session,mouth,mouth_exhale,test,15,87.250,89.250,2.000,16000,pcm16,0,1,1
mouth_inhale_176.wav,mouth_inhale\mouth_inhale_176.wav,i2s_mouth_session,mouth,mouth_inhale,train,16,90.250,92.250,2.000,16000,pcm16,0,1,1
mouth_exhale_176.wav,mouth_exhale\mouth_exhale_176.wav,i2s_mouth_session,mouth,mouth_exhale,train,16,93.250,95.250,2.000,16000,pcm16,0,1,1
mouth_inhale_177.wav,mouth_inhale\mouth_inhale_177.wav,i2s_mouth_session,mouth,mouth_inhale,train,17,96.250,98.250,2.000,16000,pcm16,0,1,1
mouth_exhale_177.wav,mouth_exhale\mouth_exhale_177.wav,i2s_mouth_session,mouth,mouth_exhale,train,17,99.250,101.250,2.000,16000,pcm16,0,1,1
